Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Orbit Uncertainity,Minimum Orbit Intersection,Orbital Period,Hazardous
2163694,17.3,0.9216265485,2.0608196123,11.0665289515,0,.264741,1569.306277087672,False
2333478,18.2,0.6089126221,1.3615700154,22.5880768893,0,.180334,299.038973518731,False
3552671,20.3,0.2315021222,0.5176544822,19.4656080388,7,.178793,851.3248194171581,False
3735654,23.4,0.0555334912,0.1241766613,19.0497480091,6,.0172702,553.3534721890508,False
3528338,21.5,0.1332155667,0.2978790628,17.384548315,1,.313053,427.3328232665012,False
3684009,20.8,0.1838886721,0.411187571,9.5668595728,3,.0731788,573.3054125504308,False
2009202,15.9,1.7561231848,3.9268108181,26.2627802463,0,.37175,620.5670095125492,False
2066251,16.9,1.1080388213,2.4776501261,1.7622493275,0,.247756,694.9639200979374,False
3542555,21.5,0.1332155667,0.2978790628,12.8169281627,7,.133761,282.6541251134604,False
3773058,28.665,0.004915356,0.0109910701,7.7517163245,4,.000802905,533.8721114174923,False
3776278,21.457,0.1358798243,0.3038365239,9.6793104881,4,.0484508,341.4269811889229,True
3337713,19.3,0.3669061375,0.8204270649,20.1209935163,1,.104768,563.3197210117266,False
3465534,23.2,0.0608912622,0.1361570015,12.7122097378,7,.038182,362.9982895067052,False
3616348,22.5,0.0840533402,0.1879489824,18.4209889736,3,.159253,401.0843007088826,False
2068347,19.9,0.2783267681,0.6223575734,9.3762675197,0,.0138031,345.1081149495507,True
2393569,20.3,0.2315021222,0.5176544822,7.4025897774,0,.142881,402.2226175528062,False
3292011,23.2,0.0608912622,0.1361570015,4.1202248462,6,.0832134,700.2612655892742,False
3748472,26.9,0.0110803882,0.0247765013,2.6082560405,7,.0336951,366.4570190374504,False
2406952,17.2,0.9650614696,2.1579430484,33.841845622,0,.0869675,504.9472924003422,False
3157333,18.7,0.4836764882,1.0815335068,5.6990886197,0,.210314,1208.745665045237,False
3158115,22.6,0.0802703167,0.1794898848,9.0928998755,5,.101321,520.6063883286876,False
3532365,21.3,0.1460679643,0.3266178974,10.6279027803,1,.169228,436.0878122512054,False
3150768,24.5,0.0334622374,0.0748238376,9.1590682091,5,.0119604,342.3420953155494,False
2242187,17.9,0.6991252322,1.5632915441,4.7565501561,0,.234588,1312.235052583857,False
3156300,17.8,0.7320739893,1.6369672047,7.2418325797,0,.241157,1573.698802018143,False
3423321,22.4,0.0880146521,0.1968067451,9.8799243613,7,.00410013,457.0027122379673,False
2468448,17.8,0.7320739893,1.6369672047,7.2417994575,0,.241078,1573.386688405081,False
3600242,19.9,0.2783267681,0.6223575734,39.2975857415,2,.0298515,321.0931879120298,True
3763547,27.6,0.0080270317,0.0179489885,12.8924091374,6,.00420001,429.9909189969645,False
3773650,21.494,0.1335841639,0.2987032712,18.0833704379,5,.0739088,298.4777407624754,False
2357439,19.3,0.3669061375,0.8204270649,12.1681480221,0,.00924442,672.5126997616453,True
3160726,26.5,0.0133215567,0.0297879063,10.9071943204,7,.00456067,1421.234957586477,False
3347493,25.3,0.0231502122,0.0517654482,15.5588978643,5,.0253681,357.2211149896775,False
3428255,22.9,0.0699125232,0.1563291544,16.2441545893,2,.101081,303.0242040893118,False
3608618,19.8,0.2914439045,0.6516883822,36.2387829237,7,.0230206,408.1296365852469,True
3757424,22.1,0.1010543415,0.2259643771,10.0854109742,5,.180521,953.3381649974428,False
2369986,20.6,0.2016299194,0.4508582062,18.5546298258,0,.198787,228.5214468595822,False
2418198,19.0,0.4212646106,0.9419763057,17.5229220681,1,.089119,287.1675763522205,False
2459462,20.0,0.2658,0.5943468684,14.551833709,0,.0807848,550.398983756292,False
3157482,19.5,0.3346223745,0.7482383761,14.871597145,0,.203527,886.1686968183236,False
3158123,20.6,0.2016299194,0.4508582062,13.6126385255,0,.0652715,394.8583232984511,False
3253645,24.2,0.0384197891,0.0859092601,19.0210108284,8,.0463673,340.6026944156107,False
3323933,19.6,0.3195618867,0.7145621017,41.1111284484,0,.12742,999.5758102480108,False
3160850,19.8,0.2914439045,0.6516883822,12.4958487245,1,.0206764,1314.045121905254,True
2163692,18.0,0.6676594135,1.4929318344,23.6704731513,0,.0917908,688.6540062064493,False
3152308,20.6,0.2016299194,0.4508582062,26.9529356459,0,.208414,595.1843136886561,False
3293789,20.9,0.1756123185,0.3926810818,14.7111059774,1,.13527,705.6633900236828,False
3367904,23.4,0.0555334912,0.1241766613,18.6779292915,2,.00254036,288.8841352421323,False
3516407,21.1,0.160160338,0.358129403,19.4757507976,1,.123563,631.7371900797314,False
3633139,22.5,0.0840533402,0.1879489824,12.4270258402,3,.117067,330.0118330355344,False
3651205,26.6,0.0127219879,0.0284472297,21.8824691776,3,.00343614,284.547544289644,False
3653519,23.7,0.0483676488,0.1081533507,19.2052985635,6,.00265357,915.7026314649733,False
3691160,20.9,0.1756123185,0.3926810818,3.6466799647,4,.276466,999.8433232675392,False
2467347,20.6,0.2016299194,0.4508582062,26.9529240493,0,.209354,595.1644449946381,False
3160847,19.9,0.2783267681,0.6223575734,4.9054524003,6,.28225,1508.737522450665,False
3163746,20.1,0.2538370294,0.5675968529,30.547389287,0,.111627,471.3953091678408,False
3163760,17.9,0.6991252322,1.5632915441,36.7811500535,1,.241743,1384.709508156014,False
3164412,22.6,0.0802703167,0.1794898848,9.315995786,2,.164832,374.3217964975495,False
3164413,23.3,0.058150704,0.130028927,10.7819402183,8,.0784694,520.3021185977958,False
2175921,18.3,0.5815070396,1.30028927,29.4362379154,0,.14155,585.0244746225563,False
3158120,19.0,0.4212646106,0.9419763057,8.8278039828,0,.106354,1424.830135981519,False
3278078,21.7,0.1214940408,0.2716689341,23.0959948345,1,.0288226,430.9255721917104,True
3353630,20.6,0.2016299194,0.4508582062,29.7834535604,1,.162248,1112.529351986562,False
3545705,25.1,0.0253837029,0.0567596853,15.8658183888,7,.10432,324.1459660369089,False
3652985,22.4,0.0880146521,0.1968067451,21.16956575,3,.00139774,260.5092329379667,False
3476774,21.2,0.1529519353,0.3420109247,17.4558902243,1,.0704208,442.0667348497929,False
3765021,27.4,0.0088014652,0.0196806745,8.9497340988,6,.0125843,525.8239069563227,False
3163759,24.4,0.0350392641,0.0783501764,10.7821667232,7,.0145165,1713.774353803886,False
3164411,20.1,0.2538370294,0.5675968529,11.589583814,0,.263067,1222.605553256104,False
3392298,24.7,0.0305179233,0.0682401509,26.5076343276,8,.020261,358.0658249691752,False
3440396,23.1,0.063760979,0.1425738833,11.1229121975,2,.0851768,303.6568765135826,False
3471974,24.2,0.0384197891,0.0859092601,6.1878352424,0,.111872,1090.988621467917,False
3656792,28.2,0.0060891262,0.0136157002,5.5364476684,5,.0109061,332.5852305972518,False
3712665,24.0,0.0421264611,0.0941976306,6.1501496399,4,.0109591,440.0291283039898,False
2152680,19.4,0.3503926411,0.7835017643,14.0191453085,0,.00539934,636.3001369292782,True
2436774,18.4,0.5553349116,1.2417666126,13.3367256788,1,.022942,499.5211281453764,True
3092339,22.4,0.0880146521,0.1968067451,12.1343430078,0,.032103,336.8342475542343,False
3184470,22.2,0.096506147,0.2157943048,8.9205101532,0,.0113589,499.6740356377942,False
3562834,21.7,0.1214940408,0.2716689341,19.3188934281,4,.064576,411.8723335858054,False
3654382,25.0,0.02658,0.0594346868,12.8870929143,2,.000538513,1197.940829568381,False
3764822,22.6,0.0802703167,0.1794898848,12.8121340052,5,.0171663,433.197760283308,False
2329437,19.4,0.3503926411,0.7835017643,6.0688270093,0,.0353752,330.4603151303454,True
2450259,19.6,0.3195618867,0.7145621017,8.6315207913,0,.192932,882.3872519734763,False
3076547,20.3,0.2315021222,0.5176544822,10.1413496325,0,.190346,1086.556746563496,False
2141498,18.3,0.5815070396,1.30028927,17.7306660847,0,.176965,323.1540275925956,False
2163899,17.3,0.9216265485,2.0608196123,18.8655031785,0,.017361,274.9747561701427,True
3170203,20.9,0.1756123185,0.3926810818,8.5944956542,1,.012061,301.3204003968991,True
3172328,21.7,0.1214940408,0.2716689341,3.6988201269,4,.0903339,845.4990238070224,False
3309828,20.4,0.2210828104,0.4943561926,19.6897405729,0,.0178569,234.110163321811,True
3410534,26.7,0.0121494041,0.0271668934,20.5571961332,6,.00139323,509.6182992568961,False
3760889,18.2,0.6089126221,1.3615700154,26.4158965771,4,.410852,1607.871262900969,False
3624059,24.2,0.0384197891,0.0859092601,15.2870776954,7,.0220494,203.991749243783,False
3624741,19.0,0.4212646106,0.9419763057,35.6427888668,3,.015962,1667.794599753165,True
3703545,22.3,0.0921626549,0.2060819612,24.9551205809,3,.0661538,305.2213719357146,False
3738552,25.8,0.0183888672,0.0411187571,19.3115408274,6,.00640451,337.0845784789796,False
3170210,20.4,0.2210828104,0.4943561926,14.2781310908,7,.318555,1144.720174962453,False
2162004,18.2,0.6089126221,1.3615700154,15.1994583141,0,.0578928,307.0898465041557,False
2230111,19.1,0.4023045798,0.8995803882,11.7557529671,0,.0423433,272.7925064315339,True
2310442,19.9,0.2783267681,0.6223575734,9.2119808112,0,.0229001,292.7849188366279,True
2426082,20.1,0.2538370294,0.5675968529,11.6354831958,0,.20967,574.5626934432174,False
3174196,18.1,0.6376097899,1.4257388333,37.1742967031,0,.0513192,1952.693037862774,False
3595775,22.2,0.096506147,0.2157943048,15.311522409,0,.0982548,728.2230132457518,False
2217013,18.7,0.4836764882,1.0815335068,21.1716589242,0,.131875,554.3913374936111,False
2259221,19.2,0.3841978911,0.8590926012,38.2699085032,0,.13164,421.5434595804446,False
3174184,24.4,0.0350392641,0.0783501764,9.8034315054,0,.0135172,1451.700506112319,False
3172332,25.9,0.0175612318,0.0392681082,3.4957708838,6,.0137876,563.1130233337132,False
3311964,21.8,0.1160259082,0.2594418179,14.5292241951,1,.0112919,355.5542142199191,True
3009717,20.5,0.2111324448,0.4721064988,20.4593556822,1,.104459,318.7642441440861,False
3174201,20.4,0.2210828104,0.4943561926,19.1939681916,9,.0572492,903.884683581841,False
3402204,26.4,0.0139493823,0.0311917671,8.9918116539,6,.00286896,492.779073720244,False
3740342,21.9,0.1108038821,0.2477650126,14.6134588431,6,.290219,442.0090064851923,False
2455176,20.6,0.2016299194,0.4508582062,35.2310513076,0,.0346675,549.6543059030953,True
3763621,19.7,0.3051792326,0.6824015094,12.0347677163,4,.0505682,789.6212314350853,False
3172317,24.4,0.0350392641,0.0783501764,8.0641096804,8,.0551852,663.1361627722409,False
2163818,18.4,0.5553349116,1.2417666126,8.4483436562,0,.026241,497.7760789915132,True
3174203,19.4,0.3503926411,0.7835017643,33.5990844672,0,.160617,574.4269647985786,False
3176186,20.7,0.1925550782,0.4305662442,14.9179345229,0,.0416774,1423.432964958321,True
3753079,26.1,0.0160160338,0.0358129403,16.5433767769,7,.019812,309.9845639489179,False
3754384,25.3,0.0231502122,0.0517654482,4.4270048048,2,.0151469,394.7416880106416,False
3713303,20.2,0.2424124811,0.5420507863,23.3086160175,2,.120911,670.5789407538757,False
3160731,21.7,0.1214940408,0.2716689341,7.9892415774,0,.0696136,527.3570582725753,False
3172318,19.5,0.3346223745,0.7482383761,13.2040144333,1,.118035,1019.157545300689,False
3174216,19.3,0.3669061375,0.8204270649,15.1047114208,1,.0660929,1017.996722986274,False
3276398,22.1,0.1010543415,0.2259643771,6.3983119581,4,.00469688,342.8138465778937,False
3358522,21.5,0.1332155667,0.2978790628,9.9852472166,1,.0453328,269.9909063773035,True
3448993,21.3,0.1460679643,0.3266178974,13.6015569459,7,.00779389,463.5704399519308,True
3508131,22.7,0.0766575574,0.1714115092,14.4962328713,0,.0440685,440.6127194948093,False
3744562,27.5,0.008405334,0.0187948982,17.0481686565,6,.00138759,329.0031558402296,False
2474451,21.7,0.1214940408,0.2716689341,7.9892306661,0,.0700776,527.4644535558642,False
3736807,27.4,0.0088014652,0.0196806745,7.7506146043,6,.0034944,363.1592142120169,False
2085989,17.1,1.0105434154,2.2596437711,16.1329289851,0,.0480717,303.0997645114537,True
2088188,16.0,1.6770846216,3.750075218,6.3246437547,0,.233996,1039.298679957853,False
2411165,21.8,0.1160259082,0.2594418179,23.6047992518,0,.0436135,738.1601241636142,True
3293831,26.7,0.0121494041,0.0271668934,13.6042550374,7,.00838777,336.8997797551634,False
3370167,21.4,0.1394938229,0.3119176705,21.7382896631,1,.02399,271.3783079653338,True
3557958,25.2,0.0242412481,0.0542050786,10.0517445127,6,.0245253,423.9439675296337,False
3704145,22.6,0.0802703167,0.1794898848,10.4513561697,3,.219768,405.2343669032975,False
3778076,23.331,0.0573264405,0.1281858179,17.2549809944,7,.00237486,355.8639831956311,False
2271480,17.6,0.8027031673,1.7948988478,18.2839272228,0,.0649142,517.0520597711061,False
3082930,21.5,0.1332155667,0.2978790628,15.4989848984,1,.0202338,795.260426188989,True
3177201,24.0,0.0421264611,0.0941976306,4.0368528917,5,.01005,465.2763482321173,False
3250193,21.4,0.1394938229,0.3119176705,33.6244599713,9,.104298,339.8095370387543,False
3445544,24.6,0.0319561887,0.0714562102,15.4204230433,7,.0659485,308.0415608320432,False
3579748,23.2,0.0608912622,0.1361570015,16.6507562005,0,.0519839,490.0876374477115,False
3627115,21.1,0.160160338,0.358129403,23.4805093642,2,.207265,280.8130472459211,False
3648632,23.9,0.04411182,0.0986370281,10.4640318886,7,.0557705,454.2723960535075,False
3177216,24.5,0.0334622374,0.0748238376,10.828619276,8,.0245861,545.6039242658861,False
2141526,19.9,0.2783267681,0.6223575734,15.7656116859,1,.315195,373.0435262964753,False
2141531,19.1,0.4023045798,0.8995803882,18.1655602582,0,.280942,360.9082147118372,False
2267940,20.3,0.2315021222,0.5176544822,12.2191506736,0,.0906137,424.5639518323956,False
3177211,21.1,0.160160338,0.358129403,11.8458126725,1,.40806,949.6584420375922,False
3177208,24.3,0.0366906138,0.0820427065,6.9157539741,7,.0390489,562.083544877466,False
3378868,20.1,0.2538370294,0.5675968529,8.0375986847,0,.192687,539.6745693137747,False
3760542,23.6,0.0506471459,0.1132504611,6.5827846266,6,.0738227,532.4430055903965,False
3771800,25.102,0.0253603344,0.0567074318,10.9452561048,7,.0136311,430.2846541549164,False
2393569,20.3,0.2315021222,0.5176544822,9.6326874991,0,.142881,402.2226175528062,False
3177177,22.4,0.0880146521,0.1968067451,9.7714591934,7,.0357475,1041.987933854552,False
3180148,19.5,0.3346223745,0.7482383761,31.6973628874,1,.0678364,596.6553633456481,False
3387458,22.0,0.1058168859,0.2366137501,24.2031049521,6,.0214794,580.2869516717462,True
3716434,27.1,0.0101054342,0.0225964377,6.0546724529,7,.0565635,575.7037453091443,False
3738932,28.0,0.0066765941,0.0149293183,16.1767707015,6,.000615632,366.9018879396638,False
3745056,21.2,0.1529519353,0.3420109247,7.8127688067,5,.319094,630.5306521147176,False
2474585,19.5,0.3346223745,0.7482383761,31.6973569452,1,.0699609,596.6284181712846,False
3182184,25.3,0.0231502122,0.0517654482,3.6732820064,9,.0984829,667.0728218750538,False
3064315,22.8,0.0732073989,0.1636967205,10.6010744134,2,.056298,355.6846202667346,False
3160748,29.1,0.0040230458,0.0089958039,13.2093245427,6,.000786163,303.4787563423772,False
3634347,20.7,0.1925550782,0.4305662442,11.0980862083,4,.279237,1623.881116679363,False
3667139,23.6,0.0506471459,0.1132504611,12.4271426522,7,.0530552,331.7740057949129,False
3733264,27.4,0.0088014652,0.0196806745,15.3466101624,2,.00841133,394.7367353944371,False
3736681,21.2,0.1529519353,0.3420109247,21.754283489,7,.0648543,512.2570086477867,False
3773991,19.845,0.2854663858,0.6383222439,29.1878631099,6,.116804,675.4990553011252,False
3180179,23.6,0.0506471459,0.1132504611,8.4953160529,8,.0991123,833.9804752222973,False
2434313,19.4,0.3503926411,0.7835017643,8.7478880364,1,.211795,212.3560837117257,False
3638380,21.3,0.1460679643,0.3266178974,12.0709611447,0,.00234208,472.4254162317752,True
2089136,20.2,0.2424124811,0.5420507863,4.0998806095,0,.0288979,576.8074890699737,True
2222073,18.1,0.6376097899,1.4257388333,18.5326146429,0,.343076,596.1968738212847,False
2387816,19.5,0.3346223745,0.7482383761,9.997505947,0,.0604786,304.3345736341963,False
3523944,23.4,0.0555334912,0.1241766613,8.4357440136,0,.0617594,439.4350940254797,False
3661493,21.3,0.1460679643,0.3266178974,21.2347626229,0,.0220841,1198.273479399466,True
2010563,16.8,1.1602590821,2.5944181791,35.2109282679,0,.145897,369.054332757176,False
2154631,18.1,0.6376097899,1.4257388333,15.529207734,0,.201542,709.7371488548059,False
2164120,19.1,0.4023045798,0.8995803882,13.5048828985,0,.0826351,679.1678643197661,False
3387092,22.6,0.0802703167,0.1794898848,9.6896804991,7,.0267638,278.875514628127,False
3299947,21.3,0.1460679643,0.3266178974,25.4579553522,0,.0303256,411.6131729235228,True
3702705,20.5,0.2111324448,0.4721064988,18.543480484,3,.197143,620.988353292598,False
3184158,23.5,0.0530340723,0.1185877909,11.1103464784,9,.0671242,896.9010933264339,False
2351278,18.8,0.4619074603,1.0328564805,20.5992825195,0,.267664,469.8643233976612,False
3172322,24.5,0.0334622374,0.0748238376,6.2967301641,7,.0215237,303.6487143582023,False
3591641,24.5,0.0334622374,0.0748238376,17.1384589306,1,.00916049,293.4644611419074,False
3673918,24.5,0.0334622374,0.0748238376,2.0650707719,5,.0460844,519.9972109205754,False
3184154,25.2,0.0242412481,0.0542050786,9.1081253122,8,.0248836,866.5902381364173,False
3154513,21.2,0.1529519353,0.3420109247,19.0215815025,0,.158693,337.4528542211346,False
3184470,22.2,0.096506147,0.2157943048,8.6954907688,0,.0113589,499.6740356377942,False
3398655,23.4,0.0555334912,0.1241766613,7.1531521542,6,.0466416,537.5162597888416,False
3399920,20.6,0.2016299194,0.4508582062,38.3208697077,7,.0213337,1207.334152770674,True
3428700,21.9,0.1108038821,0.2477650126,17.5083789513,6,.0777416,341.8569060064766,False
3557844,23.0,0.0667659413,0.1492931834,13.1105915879,6,.0349837,281.0964479446135,False
3582523,27.9,0.0069912523,0.0156329154,22.9831497528,7,.00149371,405.1548299962057,False
3754263,21.7,0.1214940408,0.2716689341,11.1371613622,5,.174616,877.5635562873631,False
2467352,21.3,0.1460679643,0.3266178974,19.0215658992,0,.159331,337.5147058667853,False
3767264,27.3,0.0092162655,0.0206081961,14.2037879613,5,.0015645,341.5074469950701,False
2138971,18.4,0.5553349116,1.2417666126,12.0806577368,0,.0233526,384.378178991939,True
2230111,19.1,0.4023045798,0.8995803882,17.1197789951,0,.0423433,272.7925064315339,True
2350713,20.7,0.1925550782,0.4305662442,4.8330186665,0,.137719,571.0585746256131,False
3430304,24.9,0.0278326768,0.0622357573,6.6459869799,6,.0210298,468.0106739263463,False
3604236,21.0,0.1677084622,0.3750075218,13.7070448165,1,.124842,490.5301562122642,False
3623580,21.4,0.1394938229,0.3119176705,23.211074529,2,.0312601,424.1413179360359,True
3752903,22.3,0.0921626549,0.2060819612,10.3938821092,3,.204617,340.5686705205546,False
2315508,20.2,0.2424124811,0.5420507863,14.8187312708,0,.295088,740.7128589887284,False
3184473,24.9,0.0278326768,0.0622357573,5.4385891242,7,.0238357,808.9813981966844,False
3574593,23.0,0.0667659413,0.1492931834,7.7714328124,1,.153207,506.5746177797454,False
